id,ISIN,date,value
13,FR0000120271,17/07/2012,35.865,,,
13,FR0000120271,18/07/2012,36.54,,,
13,FR0000120271,19/07/2012,36.665,,,
13,FR0000120271,20/07/2012,36.055,,,
13,FR0000120271,23/07/2012,35.39,,,
13,FR0000120271,24/07/2012,34.83,,,
13,FR0000120271,25/07/2012,34.83,,,
13,FR0000120271,26/07/2012,36.12,,,
13,FR0000120271,27/07/2012,37.35,,,
13,FR0000120271,30/07/2012,37.45,,,
13,FR0000120271,31/07/2012,37.605,,,
13,FR0000120271,01/08/2012,37.995,,,
13,FR0000120271,02/08/2012,37.34,,,
13,FR0000120271,03/08/2012,38.925,,,
13,FR0000120271,06/08/2012,38.9,,,
13,FR0000120271,07/08/2012,39.755,,,
13,FR0000120271,08/08/2012,39.895,,,
13,FR0000120271,09/08/2012,40,,,
13,FR0000120271,10/08/2012,39.96,,,
13,FR0000120271,13/08/2012,39.755,,,
13,FR0000120271,14/08/2012,40,,,
13,FR0000120271,15/08/2012,40.03,,,
13,FR0000120271,16/08/2012,40.25,,,
13,FR0000120271,17/08/2012,40.38,,,
13,FR0000120271,20/08/2012,40.45,,,
13,FR0000120271,21/08/2012,40.45,,,
13,FR0000120271,22/08/2012,39.805,,,
13,FR0000120271,23/08/2012,39.38,,,
13,FR0000120271,24/08/2012,39.385,,,
13,FR0000120271,27/08/2012,39.6,,,
13,FR0000120271,28/08/2012,39.24,,,
13,FR0000120271,29/08/2012,39.425,,,
13,FR0000120271,30/08/2012,39.17,,,
13,FR0000120271,31/08/2012,39.705,,,
13,FR0000120271,03/09/2012,40.045,,,
13,FR0000120271,04/09/2012,39.42,,,
13,FR0000120271,05/09/2012,39.225,,,
13,FR0000120271,06/09/2012,40.5,,,
13,FR0000120271,07/09/2012,40.545,,,
13,FR0000120271,10/09/2012,40.45,,,
13,FR0000120271,11/09/2012,41.195,,,
13,FR0000120271,12/09/2012,41.05,,,
13,FR0000120271,13/09/2012,40.89,,,
13,FR0000120271,14/09/2012,41.84,,,
13,FR0000120271,17/09/2012,41.42,,,
13,FR0000120271,18/09/2012,41,,,
13,FR0000120271,19/09/2012,41.47,,,
13,FR0000120271,20/09/2012,40.81,,,
13,FR0000120271,21/09/2012,40.8,,,
13,FR0000120271,24/09/2012,40.55,,,
13,FR0000120271,25/09/2012,40.74,,,
13,FR0000120271,26/09/2012,39.61,,,
13,FR0000120271,27/09/2012,39.68,,,
13,FR0000120271,28/09/2012,38.6,,,
13,FR0000120271,01/10/2012,39.28,,,
13,FR0000120271,02/10/2012,39.06,,,
13,FR0000120271,03/10/2012,38.735,,,
13,FR0000120271,04/10/2012,38.33,,,
13,FR0000120271,05/10/2012,38.73,,,
13,FR0000120271,08/10/2012,38.29,,,
13,FR0000120271,09/10/2012,38.39,,,
13,FR0000120271,10/10/2012,38.2,,,
13,FR0000120271,11/10/2012,38.75,,,
13,FR0000120271,12/10/2012,38.135,,,
13,FR0000120271,15/10/2012,38.5,,,
13,FR0000120271,16/10/2012,39.55,,,
13,FR0000120271,17/10/2012,40,,,
13,FR0000120271,18/10/2012,39.84,,,
13,FR0000120271,19/10/2012,39.6,,,
13,FR0000120271,22/10/2012,39.34,,,
13,FR0000120271,23/10/2012,38.455,,,
13,FR0000120271,24/10/2012,38.675,,,
13,FR0000120271,25/10/2012,38.43,,,
13,FR0000120271,26/10/2012,38.71,,,
13,FR0000120271,29/10/2012,38.39,,,
13,FR0000120271,30/10/2012,38.99,,,
13,FR0000120271,31/10/2012,38.82,,,
13,FR0000120271,01/11/2012,39.115,,,
13,FR0000120271,02/11/2012,39.44,,,
13,FR0000120271,05/11/2012,38.84,,,
13,FR0000120271,06/11/2012,39.015,,,
13,FR0000120271,07/11/2012,37.875,,,
13,FR0000120271,08/11/2012,37.695,,,
13,FR0000120271,09/11/2012,38,,,
13,FR0000120271,12/11/2012,37.825,,,
13,FR0000120271,13/11/2012,37.98,,,
13,FR0000120271,14/11/2012,37.515,,,
13,FR0000120271,15/11/2012,37.43,,,
13,FR0000120271,16/11/2012,36.975,,,
13,FR0000120271,19/11/2012,38.215,,,
13,FR0000120271,20/11/2012,38.22,,,
13,FR0000120271,21/11/2012,38.22,,,
13,FR0000120271,22/11/2012,38.305,,,
13,FR0000120271,23/11/2012,38.6,,,
13,FR0000120271,26/11/2012,38.42,,,
13,FR0000120271,27/11/2012,37.97,,,
13,FR0000120271,28/11/2012,38.25,,,
13,FR0000120271,29/11/2012,38.565,,,
13,FR0000120271,30/11/2012,38.475,,,
13,FR0000120271,03/12/2012,38.575,,,
13,FR0000120271,04/12/2012,38.525,,,
13,FR0000120271,05/12/2012,38.57,,,
13,FR0000120271,06/12/2012,38.615,,,
13,FR0000120271,07/12/2012,38.275,,,
13,FR0000120271,10/12/2012,38.635,,,
13,FR0000120271,11/12/2012,39.305,,,
13,FR0000120271,12/12/2012,39.66,,,
13,FR0000120271,13/12/2012,39.72,,,
13,FR0000120271,14/12/2012,39.46,,,
13,FR0000120271,17/12/2012,39.14,,,
13,FR0000120271,18/12/2012,39.055,,,
13,FR0000120271,19/12/2012,39.2,,,
13,FR0000120271,20/12/2012,38.965,,,
13,FR0000120271,21/12/2012,39.205,,,
13,FR0000120271,24/12/2012,39.2,,,
13,FR0000120271,25/12/2012,39.2,,,
13,FR0000120271,26/12/2012,39.2,,,
13,FR0000120271,27/12/2012,39.515,,,
13,FR0000120271,28/12/2012,38.91,,,
13,FR0000120271,31/12/2012,39.01,,,
13,FR0000120271,01/01/2013,39.01,,,
13,FR0000120271,02/01/2013,39.975,,,
13,FR0000120271,03/01/2013,39.855,,,
13,FR0000120271,04/01/2013,39.82,,,
13,FR0000120271,07/01/2013,39.155,,,
13,FR0000120271,08/01/2013,39.385,,,
13,FR0000120271,09/01/2013,39.53,,,
13,FR0000120271,10/01/2013,39.55,,,
13,FR0000120271,11/01/2013,39.485,,,
13,FR0000120271,14/01/2013,39.61,,,
13,FR0000120271,15/01/2013,39.73,,,
13,FR0000120271,16/01/2013,39.895,,,
13,FR0000120271,17/01/2013,39.71,,,
13,FR0000120271,18/01/2013,39.31,,,
13,FR0000120271,21/01/2013,39.42,,,
13,FR0000120271,22/01/2013,39.49,,,
13,FR0000120271,23/01/2013,39.42,,,
13,FR0000120271,24/01/2013,39.735,,,
13,FR0000120271,25/01/2013,39.825,,,
13,FR0000120271,28/01/2013,39.495,,,
13,FR0000120271,29/01/2013,40.135,,,
13,FR0000120271,30/01/2013,40.62,,,
13,FR0000120271,31/01/2013,39.93,,,
13,FR0000120271,01/02/2013,40.16,,,
13,FR0000120271,04/02/2013,39,,,
13,FR0000120271,05/02/2013,39.45,,,
13,FR0000120271,06/02/2013,38.895,,,
13,FR0000120271,07/02/2013,38.405,,,
13,FR0000120271,08/02/2013,38.38,,,
13,FR0000120271,11/02/2013,38.16,,,
13,FR0000120271,12/02/2013,38.36,,,
